index,r,ug,gr,ri,iz,zy,Z
95062.0,25.09573902990352,0.4816699992149758,0.6149398313064722,0.6621765316129924,0.18566154659241718,0.1345505290015545,0.7056717061323368
77506.0,27.126083622551597,0.8960057528371372,0.8021072087792689,0.7763235051846316,0.9653710936711519,0.35134243706993473,1.1858767027518238
15212.0,23.732381351574787,0.8111371301015318,0.6799284785455413,0.20324215205122087,0.2339399668739759,0.0006387369523146447,0.29961871724889355
32311.0,26.68581546313957,1.5326593068250496,0.8226775125293422,0.39546979582938135,0.10849468221508829,0.13832233884404133,0.19814902372105195
21693.0,24.78338139052209,0.23940781088666796,0.38186955657585386,0.34580222076082734,0.5592405371003295,0.19218196617671524,1.1033659959397997
17649.0,25.22256672412321,0.30677281035555737,0.30308980388743834,0.002902568744616474,0.19756411301649734,-0.13979703078398842,0.28481766206481146
1367.0,23.704440018327087,0.8141462947004001,1.141251228743723,0.4628072773192464,0.29132986177494047,0.2636478285419628,0.42788556536488603
50986.0,22.4839447841266,0.6386843189159066,0.935243494837561,0.6865987709490327,0.263386510983743,0.22673147447932607,0.5832953091759177
56108.0,24.279395666405208,0.31467902427516137,0.24326799128776244,0.44741704414618155,0.280008399319879,0.527769679136636,1.4893327375524288
62961.0,21.14213696817766,2.643362428233857,1.5818237144352665,1.020673628438157,0.41056499242948163,0.2530811124195438,0.5532538373432161
35013.0,20.560284460988147,1.9728056223333255,1.5197594868502051,0.7057839033614322,0.32764572283128146,0.21863986464142826,0.46804206684626537
73336.0,24.48754803135065,0.5689810829908808,0.7194234952459837,0.5714923330087984,0.5358973672343765,0.16808600126994477,0.9984089691294616
68121.0,24.38537757693776,0.3678060613219287,0.5940690172948919,0.6600303227924442,0.5061416185390222,0.14456482620447275,0.9855732892313785
58629.0,24.9264029072354,0.7829993366245844,0.7520024353958696,0.7936372186409173,0.2272338481329399,0.16300815434338034,0.7286215976594059
70306.0,25.604728739984107,0.7837096793950344,0.2759363696397372,0.20533384060817994,0.011736981302689742,0.03472930992011669,0.11738243797345009
70262.0,26.813259600953106,1.0778786479227627,0.769654682194048,0.35750328031848966,0.14784741345060937,0.13455866755302992,0.23022556913665146
7335.0,26.731513027889683,0.2560476827173943,0.42978305797887373,0.4204690141070344,0.6389430719096403,0.27195599864947084,1.1156176709833563
56935.0,23.271073122725312,0.2128309249578244,0.44143270144232005,0.5794989298484836,0.7451366013560019,0.34790415153764087,1.1056383468791915
27076.0,23.98104446172937,0.49564995818453994,0.8223086161334692,0.7216348146677163,0.1849723208754419,0.1340727007629745,0.6822917639163413
80492.0,22.669249643146646,0.7619110957833435,1.0656171497712172,0.5515049389992619,0.20135700666182998,0.2074755619654951,0.5476785247893218
78539.0,24.428253865210273,0.14381408922067962,0.1831284704457552,0.03880127793823718,0.19059879452767703,0.20125143210551855,2.033516121709603
36655.0,22.62495062195982,1.6744810970353967,1.3409868426841136,0.49309004929353506,0.38066307931531185,0.1351175737903283,0.35130043411957507
64155.0,24.889240720284967,1.0083445518401817,1.9658918990644985,1.1069465437392303,0.9164510135505566,0.40992022838514686,0.9692501507988572
42565.0,24.23461691913127,0.8719204044316022,0.4361739024495641,0.24749403850979945,0.07475608893395957,0.06654927840180846,0.17401294681008542
12051.0,26.511257452262413,1.4441812956056914,0.7520165479872318,0.3626541871580322,0.12448191379899143,0.0935631918537041,0.2339142311987928
89250.0,22.938621302470477,0.5286500377653702,0.9403083892285125,0.3389865177964033,0.13258335540857757,0.26548850081336894,0.49684190437656767
30539.0,22.302141178091777,0.8447792174044402,0.9532812129676493,0.47652366549632674,0.19708400273332316,0.17796385468356135,0.5377983658176722
23157.0,24.89232960074713,0.6304553210789372,0.8269329238127092,0.8533551620410442,0.4427797413961976,0.13938891711557133,0.8914105399725305
16215.0,23.584394898382072,0.5348565877597125,0.9475090551157486,0.32791737076865957,0.11578376815113955,0.26326476874821836,0.49657619846847156
71176.0,24.336607697720197,0.8185463878244548,0.7684467499332719,0.26162114229276057,0.2144915333847166,0.05533993295493289,0.3156283832009579
42570.0,22.845449975123813,0.6844417592507561,0.8331163230358491,0.25896218490333567,0.2952342459260002,0.004736582321449134,0.3412474872399133
20184.0,24.574540594161583,0.6597743392547208,0.7549876498400074,0.5090530812682559,0.6697658853363748,0.3886102519709276,1.2080210095042527
79112.0,25.23312578603647,0.11891984435189684,0.2144498352056594,0.2532538251884482,0.26623579816980936,0.2065879022434025,1.7094612121750872
49575.0,24.627947152118814,0.3560159032682044,0.6388879418808813,0.7852828469628719,0.2710575674821172,0.15775190456216492,0.7352874199145408
23834.0,26.001235144632115,0.1147399125897337,0.23698955620676188,0.47704285396131496,0.3022277219945053,0.11437602522278922,0.9506037164345151
68381.0,25.802377010158523,0.6592212559633523,0.8093966247652489,0.23470963442575155,0.12857522254138232,0.16219734092707228,0.47703205597086173
31890.0,21.880924775575032,1.1611212441960745,0.806478511188395,0.4071456562406688,0.19364919145114712,0.16506723570066484,0.176810820912171
84084.0,24.477389213396755,-0.050801757964052285,-0.04644829691454788,-0.2583450491759045,0.33017802956439724,-0.29033748049003094,0.306488208364135
10119.0,24.03198346014309,0.5297892442895744,0.7383979071912883,0.17714519668630402,0.13068573083089774,0.1764931374039982,0.4146594218063088
33342.0,25.946919797765524,0.4469273021516891,0.3951362568961727,0.5434607396674132,0.3114382533946092,0.5796994860182778,1.401873330193232
94582.0,25.84400480208316,1.1517037401722376,0.44945123218372984,0.29876377812670896,0.110400394155036,0.1135350861814679,0.0784824468769727
44380.0,21.65001232295833,0.6918780703245844,1.0141413800123296,0.6506804055884174,0.2566864014943562,0.21115209832739623,0.5551498594364044
44458.0,26.312479249223095,0.49040076547178657,0.5555228548377826,0.6609301520818924,0.6830027654279291,0.5678960145686638,1.2618202769554627
37404.0,24.917368140496503,0.09998488701441843,0.464006301699353,0.6772387308707586,0.7651516930258779,0.3942054927805252,1.0324392290764492
42185.0,24.001290559513002,1.0021342411124579,1.1516590435964282,0.4550639339903313,0.1653048583628518,0.21184511154869767,0.5243414741823625
2257.0,25.80928857423718,0.40427182233956316,0.41334165807368706,0.3755236527465513,0.3997051445253952,0.13481081631756098,1.8453296272834228
73577.0,19.90389782473745,1.3311906727244214,0.9069110449306876,0.4863012636703452,0.294275145932513,0.21367802032173344,0.16019501107674716
74414.0,23.790724545671857,0.8734044756609052,0.7472771773094422,0.15388087167894682,0.23797762598977812,-0.07934342347522616,0.32717374917947295
22796.0,25.477497973478457,0.19071593634635065,0.5660624285988369,0.5842740979521253,0.1640885810581416,0.092301609032166,0.6839317259582953
91417.0,24.660752855464075,0.27457928147800104,0.14018088443775767,0.3866912409620582,0.29775795083179446,0.5342924195523509,1.4505426085708721
7637.0,23.084578900273645,0.4898037409750522,0.5723790525313532,0.089452435205434,0.18046969040994654,-0.055988373605991626,0.3542141218976772
17451.0,23.50634451419792,0.8255947919780375,1.5559271516624058,1.0624734364372692,0.7856924818897433,0.31961878726967896,0.9287649573899459
37511.0,25.896226585690233,0.2603972324072643,0.38662182565777314,0.35318888996383535,0.6023767502512598,0.24293961501757266,1.1511031431678862
20931.0,21.675991034506147,1.2584750217083567,1.2931753104521562,0.525101722556446,0.30703034921116057,0.22881550986809884,0.4306351858121861
92442.0,25.57402313368119,0.29133279946500323,0.5382308899328017,0.5366331033221918,0.7040909609488892,0.31373683939008856,1.088037305355331
79083.0,24.73372043022095,0.762019492409383,0.7835370883113555,0.15916288440212156,0.15248709925755577,0.03804405533857391,0.39138416124579517
67099.0,25.21887907431221,0.0544385361437385,0.07226449463093232,0.22017271794808124,0.36964172485816604,0.3794857730301686,1.6126199465761124
82238.0,25.303347203996353,0.8220751171994856,0.8580685983378373,0.5080084025199305,0.13825803751134202,0.1403448277378878,0.5998229528140696
71914.0,24.99095358073888,0.798423382048469,0.8021588397566255,0.8721053349253509,0.289215312926256,0.16619336699080378,0.7612491615731993
9466.0,26.37428902213104,0.09824942133580805,0.19356264511222676,0.11855202688389,0.36640712470856585,0.2687616793474028,1.8024702504865366
90616.0,25.905347667452734,0.7892367161588965,0.7302019077753528,0.39172463247119893,0.11944553817036763,0.1067902288171112,0.5805855465727163
605.0,24.809677522470185,0.31544053238382475,0.35757535320317047,0.6889654557466045,0.40902634527806114,0.6330636839869435,1.3778068134292887
52173.0,23.215497252131705,0.5100995024626407,0.8283520483073161,0.7949304971173241,0.25244058766021027,0.17906190229419394,0.6901823750380343
22414.0,26.12614691007261,1.055461172162726,1.1668560135058357,0.2567234210859013,0.12101343126200348,0.28419233313968917,0.4378568072047657
73874.0,26.061637084704756,0.3074059900853996,0.2757343675420927,0.4477464966844167,0.2501093347220795,0.4762213768620889,1.4971594322823643
44426.0,23.78297361579792,0.28081696738262707,0.08407340668291852,0.11346510007551558,-0.20771426222875888,-0.014658205737280383,0.16477026441321582
64074.0,24.070264566743177,0.44329967359543687,0.45126503235410453,0.5752207051826197,0.6074017050025802,0.545338342997173,1.2789670530561692
89466.0,26.058245133866063,0.3354448024712937,0.28320475116754196,0.14370110717097617,0.22193039007241921,0.2576332520569409,2.191241070965198
76615.0,24.106801067378285,0.6612841785742987,0.6966936280301894,0.18364617685266538,0.20296268829009634,0.009578544719509807,0.3462262988830311
32329.0,25.682008584532667,0.15298599757033315,0.35712428290248255,0.591148878253243,0.382942589997775,0.1698945501670508,0.9213695188553276
57703.0,23.712235837856575,0.7668893813710689,0.9564533596387932,0.7341492603730728,0.25540818586888037,0.2227527828263014,0.6089343461464586
25371.0,26.60050938390196,0.879006004096798,0.5782130872026663,0.7360753429649556,0.35266494483363786,0.6404467194853325,1.481644483348584
57352.0,25.62944396779421,0.40040965268811846,0.5290923455378191,0.44537347314599174,0.6774463848012395,0.3290829020968786,1.1884373448798613
34604.0,24.43022587908697,1.1580421244268813,0.329164309254967,0.2584713643754739,-0.022168426213532655,0.05679865241063098,0.10700541283010244
29042.0,23.952946713414708,0.35580525144539976,0.7562382911966488,0.6041893950765846,0.16872873333486638,0.17654525561755463,0.6080408103112328
13713.0,21.02690256873696,1.3764833271838093,0.48192645076181506,0.27592352682333043,-0.04286448884056426,0.06141620198048514,0.16326105460769422
88610.0,25.2056995570635,0.6989480729750177,0.5509424591655581,0.10665607021631018,0.2778856206405891,-0.15020088948175214,0.27155514995384716
921.0,26.934749382057195,0.32799769789085076,0.30285610647966266,0.4192238564754902,0.3481306517858087,0.36078124553962354,1.65574240489662
5867.0,25.187452504196756,0.8244661968892082,0.8340547610917248,0.6561810190799591,0.8224440457717606,0.4041388081734212,1.1972466506914088
30783.0,24.128187150272087,0.5947394642603783,0.36648607006290135,0.22216183508721343,0.1011359162406471,0.07389233990651789,0.1716713339048044
80811.0,25.39596830879717,0.9956879852775948,0.5927739787310813,0.7397932029140186,0.3699513150760474,0.622742647766831,1.5188751862987044
60235.0,21.440446213834996,0.9299908524524554,0.7174929228571472,0.24418054258136834,0.21705572607065093,0.03520799850292988,0.27332782003492423
86899.0,24.476224226407126,0.717289186941219,0.5534630524539352,0.1529944048338976,0.13734856598973266,0.011377060838409392,0.2891946006639132
89333.0,23.059278683105752,0.7254300286853415,0.8136378024875093,0.6363242588633682,0.15540682226944824,0.13901818539522992,0.6537332089672453
13431.0,23.84986892223837,0.3642363673912037,1.0834619855149583,1.0917115620097526,0.5837212009733541,0.20244670118704633,0.823538522846404
31325.0,24.73623504855615,0.9159821357422295,1.0781569409391878,0.3141115213367627,0.12230703018236966,0.233763428453436,0.4912804522101185
8559.0,24.236412626065817,0.8549621373950202,0.9567958181097147,0.5067798655401567,0.1511323085926577,0.14980918129471377,0.5739529572367343
66868.0,24.632526585346476,0.7055454013112197,0.9522985853388235,0.3308007234230814,0.165661984576424,0.2284425524244611,0.4842053703975728
98079.0,25.73034280732186,0.2108177866324894,0.6034444242263959,0.7567203647080483,0.24475334743153,0.12085506354909015,0.731699629145427
35840.0,26.006095155053217,0.94143229090745,0.27623432450821284,0.2346753382118365,-0.04392210995926149,0.041741859970109374,0.11378210720510212
39787.0,26.111525081082917,0.7811562679976554,0.8283641079279107,0.2774890948144737,0.1607113369697899,0.11684178911854914,0.48541935047597046
62638.0,24.40778641693874,0.30345264254479787,0.5176319707036043,0.5953559579940801,0.7302081476242179,0.22565418703600315,1.086349265136899
97812.0,24.553519993004493,0.33713319183961943,0.5342560127712623,0.5209523061357046,0.7006058380879203,0.22416680437084935,1.0999007242633025
23480.0,25.343042526645604,0.2488282581107164,0.29408304766268145,0.3254120340978197,0.4414611634915744,0.2930967016470767,1.7401427722979412
60618.0,24.81724422421066,0.22343688039779153,0.48410405383672384,0.7494659508819126,0.3605602178588825,0.11967997365841043,0.8230404796772233
77814.0,24.171432491388543,0.8762457433289441,0.9875592696365132,0.31492886491511385,0.16680416635265516,0.18954454228877182,0.4670152043382437
15807.0,25.617371180708584,0.7518809862912263,0.8417875371989396,0.6619222629747057,0.5275692054511971,0.19007646734605999,0.9317875501383497
20647.0,24.040797275734892,1.4399498537360707,2.3346789356563846,1.1014929692056334,1.0669167253826046,0.572677151278036,1.04559793559042
45056.0,25.871173781034635,0.2719753896712085,0.24394558349906603,0.4197906081455969,0.40884708365092237,0.5527581983803742,1.3258441531143064
8921.0,24.018132353199487,1.8142975507438202,1.5113411176595015,1.0529279075649178,0.35449423889167164,0.2728082476200555,0.6165830177705676
30834.0,23.570049515081788,0.3384398186690305,0.6187578662791786,0.8329143498718672,0.31999956963970533,0.09268042304297808,0.8112899447524492
10629.0,21.168184141301797,0.432605305353416,0.5697620600168847,0.0863095825495499,0.3043279754795236,-0.13477733064691932,0.3303445503135337
62578.0,23.60576142353326,0.45699104887248154,0.9186418693462279,0.7448137743995531,0.7762420442905196,0.3774715048296571,0.9991534472125843
26317.0,24.936451068725972,0.2205421028981327,0.3705366691127736,0.6149256805289696,0.23785268758562594,0.05408262101179773,0.8287191547827529
18108.0,24.917467886901186,0.24582164345372703,0.5976152041276208,0.8565910283382685,0.31988145436265825,0.0887958456233342,0.8046867875520104
3406.0,26.453209111705803,0.6909586679483297,0.6001645867332286,0.17837598740717198,0.2183605293612878,-0.01596960094382993,0.28402156192127886
79599.0,23.60463177665677,0.42275402670846063,0.6374245651889332,0.8112203886799563,0.3695300423342971,0.12255527467366889,0.8470962796986209
87031.0,25.17545801672249,0.23914357627201355,0.4884803830893283,0.7447421914860648,0.22813634269826366,0.020167094756388337,0.8102928975983014
91528.0,24.545993744778873,1.670070017203546,1.4754898032421018,0.6671185802660453,0.32666064641855286,0.24743294755031897,0.4722685965209439
69715.0,25.276629695211636,0.21259140399759247,0.4072039788536834,0.4250525470204103,0.6038818864843201,0.27988480607876554,1.0719838853749737
48219.0,25.772277074758684,0.26515475437495795,0.4249235054940037,-0.02795355256344223,0.32140845267262463,-0.2642565015217606,0.3315764889692322
18871.0,21.25462385029032,1.7468140654528383,1.3613288998571598,0.5400814127204718,0.2984011982719075,0.18178050552872804,0.32864480977997407
31540.0,24.379785614334203,0.877121834712927,1.7580336266963634,1.0836761381879967,0.9107744103248798,0.42111750666496306,0.9936222803851974
27368.0,25.426685419384984,0.2124949321278855,0.12293810114579884,0.4723426414443921,0.5086313148678201,0.5570023154096226,1.5392859814867992
84471.0,25.163268063121187,0.17947909635975634,0.6192876389713717,0.766827797221346,0.24324256019916035,0.1007468633125903,0.7314861953889913
93887.0,24.13940336060318,0.928783175797637,1.0657721892300884,0.7251970344676302,0.18934140312787662,0.17355337564428197,0.6356758581114907
89985.0,24.722803793900866,0.5215642282633084,0.8487844419611115,0.7501693531186611,0.24559472570766872,0.21114215189151864,0.6628837688382808
21264.0,25.005141066569013,0.8098076288834619,0.9240598405983,0.291194405103294,0.24577373626965482,0.0801116987665651,0.3854361029621585
74102.0,20.76382969534531,1.1045600298465743,0.8241134215858494,0.3743385681727638,0.17920851488587886,0.1489123314263523,0.23514953326417654
24682.0,26.801619663298673,0.7097259327672063,0.8980568670378659,0.631270978428013,0.7188539079690095,0.25653487955499443,1.0509346460975726
83274.0,25.83257169006602,0.9459793162424006,0.8235749968938322,0.8841852041137876,0.6861505591788948,0.6779684985416061,1.2874859173252056
37983.0,24.485980714994533,0.8313738977147622,0.8743360817731798,0.17290199309477217,0.18349860602807055,0.04228847842192707,0.3937618217913633
78587.0,26.4719914970752,1.265810639386853,1.4236201301613534,0.9258491688442803,0.27204958190931094,0.22504276921514332,0.6327927991950507
